Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,List Price,Segment,Correction_Flag
ZHZ-716299,10/31/2023,Online,EK000927,Newton,IV1,Scotland,Scotland,01JZ3NCGHQBSVC4FRGYKKB5KG4,Portable Speaker Stand,Audio,Audio Accessories,39.24,11.747,18,0.05,2.2947368421052636,Audio,Corrected
NTH-676343,10/12/2023,In-Store,JH033527,Brampton,NR34,England,East of England,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food,Smoothies,5.24,2.146,8,0.0,1.344690781441737,Beverages,Corrected
XLG-080596,9/9/2023,Online,JE006455,Sheffield,S1,England,Yorkshire & the Humber,01JZ3NR478FFDYEZB04R48DMQM,Honey Garlic Shrimp,Food,Prepared Seafood,7.74,3.146,3,0.07,2.774193548387097,Seafood,Corrected
MHY-476575,1/9/2023,In-Store,TQ028619,Ford,GL54,England,South West,01JZ3NCG1XR9VE4JBYB92Z3Y93,Spicy Thai Coconut Soup,Food,Specialty Soups,3.24,0.947,5,0.04,0.675,Soups,Corrected
AUV-291489,8/29/2023,Online,LA037404,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NR5GRKBH10N3QE6V2Z03K,Pasta Portion Control Measure,Kitchen,Cooking Tools & Utensils,9.24,3.746,14,0.08,0.717391304347826,Kitchen,Corrected
JEQ-716492,1/7/2023,In-Store,QX046510,London,EC1V,England,London,01JZ3NSYHSGQ83PTBKHDNB40TZ,Spinach and Ricotta Ravioli,Food,Pasta,5.74,2.346,2,0.09,3.1538461538461537,Pasta,OK
MHL-958633,9/24/2023,Online,WT046505,Merton,SW19,England,London,01JZ3NSZRCYMVJVKVQRQAB7ASZ,Ice Cube Tray with Lid,Kitchen,Ice Cube Trays,10.24,4.146,20,0.03,0.5278350515463918,Kitchen,OK
TRR-603399,6/17/2023,In-Store,KJ061948,Horton,BS37,England,South West,01JZ3NCA45T0SWY9X1ABERCAAT,Pineapple Teriyaki Chicken Mix,Food,Marinades and Sauces,6.24,1.847,7,0.06,0.9483282674772037,Meat,Corrected
BEX-965223,5/2/2023,Online,WL059001,Kinloch,PH43,Scotland,Scotland,01JZ3NR4PD7CTF9MHPE59JZS5Q,Pecan Pie Filling,Food,Desserts,3.24,1.346,16,0.01,0.20454545454545456,Baking Goods,Corrected
JGZ-050305,4/28/2023,In-Store,RE073309,Bristol,BS41,England,South West,01JZ3NCB0XD9KKB6XN6S2QZN9Q,Pet Travel Carrier,Pets,Travel Accessories,39.24,11.747,6,0.05,6.8842105263157904,Pets,Corrected
KWL-615831,3/23/2023,Online,KP043102,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NCH573KYRFG5H0K51WSGV,Almond Joy Snack Bars,Food,Healthy Snacks,2.24,0.647,11,0.04,0.21212121212121215,Snacks,Corrected
OMD-881301,9/19/2023,In-Store,UO043428,Kirkton,KW10,Scotland,Scotland,01JZ3NR9NCHFZY84F36ZT1WMJQ,Avocado Oil,Food,Oils,7.74,3.146,20,0.06,0.41170212765957453,Oils,Corrected
KVR-473070,7/30/2023,Online,RG067499,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NCA3XEVGABACM6PABXMVS,Rainbow Veggie Chips,Food,Healthy Snacks,2.54,0.737,18,0.07,0.15173237753882918,Snacks,Corrected
REB-869475,9/15/2023,In-Store,NG049211,Whitchurch,BS14,England,South West,01JZ3NRAMK9PRDYRR55JV6E4YG,Fresh Basil Pesto,Food,Herb-Based Sauces,4.04,1.666,5,0.04,0.8416666666666667,Sauces,Corrected
GXF-667355,3/28/2023,Online,GL052309,Weston,GU32,England,South East,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food,Vegetarian Soups,3.54,1.466,3,0.03,1.2164948453608246,Soups,Corrected
NXI-463034,1/28/2023,In-Store,GJ048559,Langley,SG4,England,East of England,01JZ3NTFA3Y0KC1YQXTC6Z0RZJ,Self-Watering Planter,Garden,Planters,24.24,9.746,1,0.06,25.78723404255319,Garden,Corrected
YWF-548941,10/8/2023,Online,HC005340,Denton,M34,England,North West,01JZ3NR97NRSMC1WK6TZZF63J7,Portable Bluetooth Speaker,Audio,Wireless Speakers,49.24,19.746,9,0.01,5.526374859708193,Audio,Corrected
CMG-655358,10/30/2023,In-Store,TC047901,Kirkton,KW10,Scotland,Scotland,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Cooking Appliances,49.24,19.746,11,0.05,4.711961722488039,Kitchen,Corrected
EXT-434347,2/13/2023,Online,EY003057,Wootton,NN4,England,East Midlands,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.24,19.746,19,0.06,2.7569988801791716,Fitness,Corrected
KAD-900338,10/26/2023,In-Store,CA073023,Halton,LS9,England,Yorkshire & the Humber,01JZ3NR5K3CT6GSE9KQS3MCPJZ,Kids' Art Easel,Toys,Creative Toys,58.24,23.346,13,0.0,24.911417119702005,Toys,Corrected
JCD-497384,9/8/2023,Online,WY072508,Burnside,EH52,Scotland,Scotland,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food,Vegetable Snacks,1.74,0.497,2,0.03,0.8969072164948454,Produce,Corrected
MZS-026427,2/23/2023,In-Store,MG058780,Ashley,SN13,England,South West,01JZ3NT957XX69NBH7FKXCDPG7,Sweet Potato Tots,Food,Frozen Snacks,3.54,1.466,13,0.02,0.2778649921507064,Frozen Foods,Corrected
RPD-158165,4/25/2023,Online,WE068806,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NCAM4S6R46A1H8S5RCY5N,Chocolate Fudge Brownie Mix,Food,Mixes,2.24,0.647,3,0.03,0.7697594501718213,Baking,Corrected
KDW-988467,2/16/2023,In-Store,GP060833,Sutton,RH5,England,South East,01JZ3NCDJB231G033HHJRQNR2V,Multicolored LED Strip Lights,Home,Lighting & Lamps,29.24,8.747,20,0.04,1.5229166666666667,Home,Corrected
OKF-198569,12/22/2023,Online,OE048597,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Cooking Appliances,49.24,19.746,8,0.09,6.763736263736264,Kitchen,Corrected
DZK-250504,4/13/2023,In-Store,TB044152,Seaton,LE15,England,East Midlands,01JZ3NSYB9GF1H0X8JXY4JP69A,Handheld Shower Head,Bathroom,Shower Accessories,34.24,13.746,2,0.01,17.292929292929294,Bathroom,Corrected
OZQ-203365,2/1/2023,Online,TV026953,Weston,GU32,England,South East,01JZ3NR5D8HVQP8MZHCS5RVWQB,Maple Bacon Potato Chips,Food,Savory Snacks,2.14,0.906,2,0.05,1.1263157894736844,Snacks,OK
LGE-010355,9/5/2023,In-Store,AY033192,Stapleford,LN6,England,East Midlands,01JZ3NTJ3GWFKK6RRKA11Y7M5Q,Maple Oatmeal,Food,Instant Breakfast,2.24,0.946,10,0.03,0.23092783505154643,Breakfast,OK
INS-143663,9/3/2023,Online,GJ039175,Norton,S8,England,East Midlands,01JZ3NQZGM9X9PTNAMQTDNQDJ1,Puzzle Game Set,Toys,Board Games,34.24,13.746,16,0.03,2.2061855670103094,Toys,OK
NYB-169096,7/30/2023,In-Store,RU059021,Norton,S8,England,East Midlands,01JZ3NR28ZK6XFBKF3JV5EX9A2,Honey Garlic Chicken,Food,Prepared Poultry,7.74,3.146,14,0.08,0.6009316770186335,Meat,OK
TBM-576174,9/19/2023,Online,MU098236,Dean,OX7,England,South East,01JZ3NCC91DT2SEYK4HX8TATVM,Pineapple Coconut Rice Mix,Food,Rice Dishes,3.24,0.947,11,0.09,0.3236763236763237,Grains,Corrected
DGN-366380,8/10/2023,In-Store,CI037729,Horton,BS37,England,South West,01JZ3NR5HADY5RD8JJ6S96S9BH,Chia Seed Pudding Mix,Food,Healthy Breakfast Options,3.44,1.426,6,0.01,0.5791245791245792,Breakfast,Corrected
HLN-387991,3/17/2023,Online,RQ031628,London,SW1E,England,London,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food,Prepared Seafood,9.24,3.746,11,0.07,0.903225806451613,Seafood,Corrected
JOB-518454,3/7/2023,In-Store,HJ066150,Upton,DN21,England,East Midlands,01JZ3NCC8QC3YV9RXZD8Q8SY8B,Sweet Potato & Kale Hash,Food,Vegetarian Meals,4.74,1.397,10,0.0,1.2666193743646497,Prepared Foods,OK
GDC-372094,1/11/2023,Online,SP003084,Pentre,SY4,Wales,Wales,01JZ3NRA34M61113YYA8NCT0S9,Classic BBQ Sauce,Food,BBQ Sauces,2.04,0.866,15,0.02,0.13877551020408163,Condiments,Corrected
NZB-441315,12/16/2023,In-Store,MU039362,Marston,ST20,England,West Midlands,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food,Salads,3.24,1.346,18,0.03,0.18556701030927836,Prepared Foods,Corrected
HKG-989597,9/22/2023,Online,ST001444,Church End,N3,England,East of England,01JZ3NTKNCPWRCBXFGTNBRXZVT,Garlic Herb Cream Cheese,Food,Cheese Spreads,2.24,0.946,6,0.04,0.38888888888888895,Dairy,Corrected
HBL-638246,12/17/2023,In-Store,TX043140,Manchester,M14,England,North West,01JZ3NR1FZGFJTSDZZXZXYPAYX,Herb Drying Rack,Garden,Garden Tools,22.24,8.946,3,0.05,7.803508771929825,Garden,Corrected
KBS-296844,5/29/2023,Online,IA051365,London,WC1B,England,London,01JZ3NTAJJMK1987R9CXRCNGTP,Apple Sauce,Food,Sauces & Condiments,1.44,0.626,20,0.0,0.1968199878177787,Canned Goods,Corrected
MAN-237895,10/18/2023,In-Store,EW025276,Newtown,RG20,England,South East,01JZ3NC9EHJ03VMTPJATE37342,Electrolyte Water Bottle,Fitness,Hydration Gear,34.24,10.247,6,0.02,5.8231292517006805,Fitness,Corrected
SFR-381165,4/18/2023,Online,FL012006,Milton,AB56,England,East Midlands,01JZ3NCF2BEE914G4J9TPM5JTG,Carrot Sticks,Food,Vegetable Snacks,1.74,0.497,2,0.01,0.8787878787878788,Produce,Corrected
LUR-796070,1/6/2023,In-Store,MC044239,Kirkton,KW10,Scotland,Scotland,01JZ3NR955VWRRV225TP1F55NP,Motion Sensor Light,Home,Lighting & Lamps,19.24,7.746,16,0.04,1.2526041666666665,Home,Corrected
UNH-168526,6/8/2023,Online,LC054642,Normanton,LE15,England,North West,01JZ3NCAAWB4F6XP9VFQWY135A,Classic Beef Chili,Food,Soups & Broths,7.24,2.147,7,0.05,1.0887218045112783,Canned Goods,City not in reference
WKN-780768,5/20/2023,In-Store,EK024845,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NQZDK24WFSSXVFHGP6HXZ,Pet Grooming Scissors,Pets,Grooming Supplies,16.24,6.546,2,0.09,8.923076923076922,Pets,Corrected
NML-813835,11/27/2023,Online,IU033754,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NT8QR7XQTZH87MYWDXECH,Spinach Feta Wraps,Food,Wraps/Rolls,3.54,1.466,16,0.08,0.2404891304347826,Deli,Corrected
MCV-032667,2/2/2023,In-Store,RY018496,Sheffield,S1,England,Yorkshire & the Humber,01JZ3NR25BW6QBMZVSM58HZ7XS,Eco-Friendly Yoga Mat,Fitness,Sustainable Fitness Equipment,39.24,15.746,15,0.04,2.7250000000000005,Fitness,Corrected
CGB-208917,4/29/2023,Online,DJ036333,Glasgow,G4,Scotland,Scotland,01JZ3NCDS9HYZP7QF371CQWWS0,Chia Seeds,Food,Superfoods,6.24,1.847,5,0.06,1.3276595744680852,Grains,Corrected
KXX-901098,1/5/2023,In-Store,RX097362,West End,DN36,England,East Midlands,01JZ3NCEZ4MJHM8CT3CAHK2ZQK,Digital Wireless Camera,Home Security,Cameras,199.24,59.747,15,0.04,13.836111111111114,Home Security,Corrected
VEB-289870,5/28/2023,Online,QP030711,London,SW1E,England,London,01JZ3NT5DHWYJN8Z913RW3HPQE,Smartphone Car Mount with Wireless Charging,Automotive,Phone Accessories,39.24,15.746,16,0.09,2.6950549450549453,Automotive,Corrected
KFB-921239,12/23/2023,In-Store,KK051391,Tullich,AB55,Scotland,Scotland,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food,Vegetarian Soups,3.54,1.466,15,0.05,0.24842105263157896,Soups,Corrected
TZS-116450,5/23/2023,Online,UT051065,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NTBG43WRAGV04SZS36HVM,Fitness Activity Journal,Fitness,Health & Wellness Tools,14.24,5.746,5,0.0,1.8123327725030987,Fitness,Corrected
EFV-696640,7/28/2023,In-Store,ED096697,Kinloch,PH43,Scotland,Scotland,01JZ3NT9XD6JJTPRS5RNWDF1PV,Stainless Steel Grater,Kitchen,Kitchen Gadgets,14.24,5.746,14,0.06,1.082066869300912,Kitchen,Corrected
JQG-095712,6/15/2023,Online,CR000867,Eaton,DN22,England,East Midlands,01JZ3NCFG0QHZ1VCJPN7TXZQTN,Rechargeable Electric Screwdriver,Tools,Power Tools,39.24,11.747,7,0.05,5.900751879699249,Tools,Corrected
PYP-013376,10/31/2023,In-Store,WO075307,Twyford,LE14,England,East Midlands,01JZ3NR2QSK8TSZDXPHYCYRMP7,Luxury Memory Foam Mattress Topper,Home,Bedding & Linens,129.24,51.746,6,0.05,22.67368421052632,Home,Corrected
QGO-054470,3/21/2023,Online,WQ090235,Weston,GU32,England,South East,01JZ3NT8BWTD8M22PXP7SENVFE,Magnetic Phone Car Mount,Automotive,Phone Accessories,14.24,5.746,20,0.1,0.7911111111111111,Automotive,Corrected
FYI-640212,12/3/2023,In-Store,WG029597,Church End,CB4,England,East of England,01JZ3NSZ2PHJS11APMCF0WSF94,Air Fryer,Kitchen,Small Appliances,79.24,31.746,17,0.01,4.708259061200238,Kitchen,Corrected
HIR-740372,11/26/2023,Online,EV090988,Norton,S8,England,East Midlands,01JZ3NR15D0D1WSXY0F50C7QAZ,Californian Raisins,Food,Dried Fruits,2.44,1.026,10,0.07,0.2623655913978495,Dried Fruits,Corrected
UZN-602184,2/4/2023,In-Store,NH050930,Halton,LS9,England,Yorkshire & the Humber,01JZ3NR8ECNQBPJ1YND1GG0X0G,Pumpkin Waffles,Food,Pancakes & Waffles,3.74,1.546,6,0.05,0.6561403508771931,Breakfast,Corrected
WJL-756956,3/10/2023,Online,VW090516,Langley,SG4,England,East of England,01JZ3NTJD57NGYK9M5ZVQB1AG3,Computer Monitor Stand,Office,Office Accessories,29.24,11.746,5,0.07,6.2881720430107535,Office,Corrected
YWJ-219687,10/17/2023,In-Store,OL040579,Swindon,SN1,England,South West,01JZ3NC9YPXGEGGWPDF4RG1SQ7,Gaming Mousepad,Gaming,Gaming Accessories,19.24,5.747,10,0.03,1.9835051546391753,Gaming,OK
MEQ-011127,1/13/2023,Online,ZT037653,Brampton,NR34,England,East of England,01JZ3NCBQEZ6QYPZM3R8RJR107,Blackberry Jam,Food,Fruit Spreads,3.54,1.037,19,0.03,0.19207813347802496,Condiments,Corrected
SAJ-876657,5/22/2023,In-Store,CB019507,Birmingham,B40,England,West Midlands,01JZ3NTKNXP3HJD0X5H9B7VHVE,Asian Stir-Fry Vegetables,Food,Frozen Vegetables,2.24,0.946,9,0.08,0.27053140096618356,Frozen Foods,Corrected
EOE-750952,9/24/2023,Online,CY088274,Kingston,DT10,England,South West,01JZ3NTD50AM65JXPW7XTHKV04,Frozen Mixed Berries,Food,Frozen Fruits,5.24,2.146,8,0.02,0.6683673469387755,Frozen Foods,Corrected
SGZ-639787,4/6/2023,In-Store,WP090469,Manchester,M14,England,North West,01JZ3NC9R8GMG6CZVVHHFWKNFD,Creamy Coleslaw Mix,Food,Condiments,1.64,0.467,20,0.1,0.0911111111111111,Produce,Corrected
WGH-931742,9/28/2023,Online,RX094187,Sutton,RH5,England,South East,01JZ3NCFTEW1PBSYPAACMXD8YP,Window Bird Feeder,Outdoor,Outdoor Accessories,19.24,5.747,15,0.09,1.4095238095238094,Outdoor,Corrected
VCI-061112,6/6/2023,In-Store,RS025554,Church End,CB4,England,East of England,01JZ3NR5EAH1EWEXG7QSKA4PXD,Vegan Caesar Dressing,Food,Dressing,3.24,1.346,11,0.0,1.4471189241980318,Condiments,OK
YBS-824241,4/29/2023,Online,US038719,Sutton,RH5,England,South East,01JZ3NR70PXFAY6X8HY9ENFHBA,Cocktail Shaker Set,Kitchen,Barware,29.24,11.746,14,0.04,2.175595238095238,Kitchen,Corrected
VDN-797581,4/6/2023,In-Store,QM095982,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NSZTGKZ5KSVYGV7RNN1ZJ,Thermostatic Shower Valve Kit,Bathroom,Shower Fixtures,39.24,15.746,16,0.05,2.5815789473684214,Bathroom,Corrected
RGR-505331,3/9/2023,Online,HQ027283,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NSXFNNKZ42D4KCN7Y9GSJ,Green Smoothie Mix,Food,Health Drinks,5.24,2.146,15,0.0,2.729843721453366,Beverages,Corrected
MIO-199295,5/3/2023,In-Store,LW083217,Kingston,DT10,England,South West,01JZ3NR4QCMG5DHZDK2X07ZPV6,Wireless Security Camera,Home,Smart Home & Security,109.24,43.746,4,0.05,28.74736842105263,Home,Corrected
BUP-976275,11/2/2023,Online,HV041002,Upton,DN21,England,East Midlands,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,Automotive,Automotive Accessories,14.24,4.247,16,0.07,0.956989247311828,Automotive,Corrected
RLT-778179,9/25/2023,In-Store,BC028977,London,EC3M,England,London,01JZ3NTENGK8NPD9SXV6G23NJ1,Fruit and Nut Energy Bites,Food,Healthy Snacks,2.24,0.946,18,0.05,0.13099415204678366,Snacks,Corrected
YQF-107210,3/31/2023,Online,EE035225,Denton,M34,England,North West,01JZ3NR2D5HTX2DZJCT69E6C0Y,Grapes (red),Food,Fruits,2.74,1.146,5,0.03,0.5649484536082475,Produce,Corrected
ESY-045060,3/5/2023,In-Store,OM050374,Carlton,DL8,England,Yorkshire & the Humber,01JZ3NR2636X7KVN84BQPBH7YC,Fitness Mat,Fitness,Fitness Accessories,49.24,19.746,11,0.08,4.865612648221344,Fitness,Corrected
OKA-629539,6/2/2023,Online,BJ094559,Linton,BD23,England,West Midlands,01JZ3NC9JB9GDZM5C430H9KAFD,Vegetable Spring Rolls,Food,Frozen Appetizers,5.74,1.697,12,0.02,0.48809523809523814,Frozen Foods,City not in reference
FJT-326380,2/9/2023,In-Store,TO009200,Newtown,RG20,England,South East,01JZ3NR7CDSFMKJGYYX6XPE8E9,Plant Growing Kit,Garden,Indoor Gardening Supplies,22.24,8.946,20,0.06,1.1829787234042555,Garden,Corrected
KQG-363016,1/15/2023,Online,KX033423,Tullich,AB55,Scotland,Scotland,01JZ3NC9SEH4HNDX32D5H11AMJ,Silicone Baking Molds,Kitchen,Baking Accessories,15.24,4.547,9,0.0,2.483468288324913,Kitchen,Corrected
TQG-528775,5/20/2023,In-Store,AA082773,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3NCBHANV6Y85PD3WXJYH9K,Silicone Stretch Lids,Kitchen,Food Storage Solutions,14.24,4.247,3,0.09,5.216117216117216,Kitchen,Corrected
VBW-999626,2/4/2023,Online,QM006843,Halton,LS9,England,Yorkshire & the Humber,01JZ3NCDR0VC2V9K9NYGDWQTET,Portable Dog Water Bottle,Pets,Dog Accessories,18.24,5.447,8,0.05,2.4,Pets,Corrected
FKX-428192,7/15/2023,In-Store,CY002015,Newport,NR29,England,East of England,01JZ3NR8NNF7M78AY6ZW4DM9N2,Adjustable Yoga Mat Strap,Fitness,Yoga Equipment,14.24,5.746,5,0.0,3.6225236955295173,Fitness,Corrected
ZPU-673539,12/27/2023,Online,MB095866,Merton,SW19,England,London,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Art Supplies,Painting Supplies,19.24,7.746,16,0.09,1.3214285714285712,Art Supplies,Corrected
XFO-089402,2/20/2023,In-Store,BD087403,Hatton,CV35,England,North East,01JZ3NR19HV1681RN5K4K7BMDG,Italian Sausage Links,Food,Meat Products,5.24,2.146,13,0.06,0.42880523731587566,Meat & Poultry,City not in reference
ULI-796284,8/17/2023,Online,VK090011,Newbiggin,NE46,England,North East,01JZ3NR83YQFK098AQ58WBC217,Chocolate Chip Cookie Mix,Food,Mixes,1.74,0.746,13,0.07,0.14392059553349876,Baking,Corrected
SAL-156001,7/23/2023,In-Store,HP067134,Kinloch,PH43,Scotland,Scotland,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor,Outdoor Accessories,24.24,9.746,7,0.06,3.6838905775075985,Outdoor,Corrected
PPO-450639,10/24/2023,Online,EX069344,Langley,SG4,England,East of England,01JZ3NCBPFK8SQR8V0TNAR34JA,Organic Black Beans,Food,Canned Legumes,0.54,0.137,18,0.05,0.03157894736842106,Canned Goods,Corrected
WEL-362170,5/15/2023,In-Store,ZR074934,Walton,CV35,England,West Midlands,01JZ3NSXNFCA10KH777YD5QJ02,Children's Educational Workbook,Books,Children's Educational Books,12.24,4.946,3,0.0,1.775703833384921,Books,Corrected
CUI-011884,9/7/2023,Online,MC039174,Seaton,LE15,England,East Midlands,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food,Seasoning Blends,1.74,0.746,12,0.07,0.15591397849462366,Condiments,Corrected
CQN-411475,5/24/2023,In-Store,FJ090447,Newton,IV1,Scotland,Scotland,01JZ3NR9W9WFTS7K6XCW8KW22H,Coconut Oil,Food,Oils,5.74,2.346,10,0.07,0.6172043010752689,Oils & Vinegars,Corrected
ILS-173746,12/14/2023,Online,LA010075,Brampton,NR34,England,East of England,01JZ3NR3DNVF9E9SK32JNMT4MJ,Portable Phone Charger,Accessories,Mobile Accessories,29.24,11.746,12,0.04,2.538194444444444,Accessories,Corrected
OTP-416166,7/16/2023,In-Store,PS052688,Marston,ST20,England,West Midlands,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food,Vegetarian Soups,3.54,1.466,20,0.06,0.18829787234042555,Soups,Corrected
XLO-026242,12/19/2023,Online,DI032274,Norton,S8,England,East Midlands,01JZ3NTK0PF89ZMV5TTW1QK36S,Basil Lemonade,Food,Herbal Beverages,2.24,0.946,3,0.0,0.39656434711947836,Beverages,OK
AJF-502157,1/29/2023,In-Store,RU084894,Sheffield,S1,England,Yorkshire & the Humber,01JZ3NT4ZZ7W1K4N95CYZYTANF,Nutty Quinoa Salad,Food,Grain Salads,4.24,1.746,19,0.03,0.23005968529571352,Salads,Corrected
CEX-592280,4/5/2023,Online,UT016181,Newport,NR29,England,East of England,01JZ3NR6T52BGJW1NRSQVX0KES,Multi-Layer Food Steamer,Kitchen,Cooking Appliances,39.24,15.746,2,0.09,21.560439560439562,Kitchen,Corrected
EDN-305216,5/8/2023,In-Store,OZ047633,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3NC9Q1VT5A4C4CZ0K5927N,Sports Windbreaker,Clothing,Activewear Jackets,44.24,13.247,10,0.07,4.756989247311829,Outerwear,Corrected
UIX-081009,5/6/2023,Online,JK044561,Normanton,LE15,England,South West,01JZ3NTPEJEGD0WK256NKJTFW0,LED Flashing Pet Collar,Pets,Pet Accessories,14.24,5.746,18,0.08,0.859903381642512,Pets,City not in reference
XFQ-770800,7/23/2023,In-Store,TK090911,Eaton,DN22,England,East Midlands,01JZ3NCFM6WG6WARKPXBJQC77Q,Paint By Numbers Kit,Art Supplies,Painting Kits,24.24,7.247,7,0.02,3.533527696793003,Art Supplies,Corrected
RAE-218258,3/22/2023,Online,LW017568,Hatton,CV35,England,East of England,01JZ3NSXYQDRB7DA84A3DA7XTM,Ricotta Cheese,Food,Cheese,4.24,1.746,14,0.07,0.3256528417818741,Dairy,City not in reference
SSC-556980,1/29/2023,In-Store,YE030088,Wirral,CH48,England,North West,01JZ3NR90417CAFPX8M240HKP9,Cabbage Slaw Mix,Food,Salads,1.54,0.666,14,0.07,0.11827956989247312,Vegetables,Corrected
VDS-313998,1/13/2023,Online,SE057748,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3NTE7RARHN1AMVJRBX9YB7,Tandoori Chicken Marinade,Food,Marinades and Sauces,1.74,0.746,1,0.02,1.7755102040816326,Condiments,Corrected
UIX-939751,10/28/2023,In-Store,HS086983,Aston,TF6,England,West Midlands,01JZ3NR88DN9JHBP0SV0130ASG,Digital Alarm Clock,Home,Smart Home & Security,19.24,7.746,7,0.07,2.955453149001536,Home,Corrected
NSV-485273,2/3/2023,Online,OD040124,Normanton,LE15,England,East Midlands,01JZ3NR6MZEZEGEP25WV97CJEP,Pineapple Salsa,Food,Salsas & Dips,3.54,1.466,1,0.08,3.8478260869565215,Condiments,City not in reference
NCS-166180,9/25/2023,In-Store,HG011716,Norton,NN11,England,East Midlands,01JZ3NR00X2ZMW9C1RV62AHT52,Quality Chef Apron,Kitchen,Cooking Tools & Utensils,19.24,7.746,20,0.02,0.9816326530612244,Kitchen,OK
DJN-407187,6/7/2023,Online,RE011603,Sutton,CT15,England,South East,01JZ3NTBEPWS0TSWZ9RMRW80HG,Crafting Kit,Art Supplies,Craft Kits,29.24,11.746,2,0.05,15.389473684210527,Art Supplies,OK
RZJ-388253,7/10/2023,In-Store,LN063990,Newtown,RG20,England,South East,01JZ3NRAWS7WV13FEN3N4G2AAZ,Coconut Chia Seed Pudding,Food,Healthy Snacks,2.24,0.946,20,0.05,0.11789473684210527,Snacks,Corrected
NVM-041750,11/8/2023,Online,UM092344,Sutton,CT15,England,South East,01JZ3NR24QFAQYPAJ4MH698QTM,Toy Building Set,Toys,Building Toys,29.24,11.746,15,0.01,1.969023569023569,Toys,OK
SWF-984458,5/2/2023,In-Store,VW089494,Leeds,LS6,England,Yorkshire & the Humber,01JZ3NC96W16Y6WKDF7DNYQECJ,Mediterranean Chickpea Bowl,Food,Plant-Based Meals,5.74,1.697,12,0.05,0.5035087719298247,Prepared Foods,Corrected
QJL-326094,5/8/2023,Online,DV053126,Milton,NG22,England,East Midlands,01JZ3NT18M1D457CMXR2BE9C9V,Portable Solar Charger,Electronics,Solar Power Accessories,29.24,11.746,6,0.06,5.184397163120567,Electronics,Corrected
HWD-180500,3/19/2023,In-Store,XD027580,Halton,LS9,England,Yorkshire & the Humber,01JZ3NTECMRP5D1M5TVNNEXQ6X,Granola Bars,Food,Healthy Snacks,4.24,1.746,6,0.02,0.7210884353741497,Snacks,Corrected
NJN-211821,3/28/2023,Online,HE043550,Kirkton,KW10,Scotland,Scotland,01JZ3NCH1WYQH46ANGEVPSXQN8,Bicycle Lock,Bicycles,Accessories,29.24,8.747,12,0.06,2.5921985815602837,Bicycles,Corrected
LXN-535316,6/14/2023,In-Store,FC025577,Bradford,BD7,England,Yorkshire & the Humber,01JZ3NR0KFE7HESXJMVF2BC45Q,Lightweight Backpacking Tent,Outdoor,Camping Equipment,129.24,51.746,3,0.01,43.51515151515152,Outdoor,Corrected
ZIF-199313,3/26/2023,Online,WT046375,Bristol,BS41,England,South West,01JZ3NTHB7064G4P789DE6HS9J,Patterned Knit Scarf,Clothing,Scarves,25.24,10.146,12,0.01,2.1245791245791246,Accessories,Corrected
DJL-145226,12/14/2023,In-Store,HV091256,Upton,DN21,England,East Midlands,01JZ3NR0YPZZX7Y59E2002K0H1,Outdoor String Lights,Outdoor,Outdoor Accessories,24.24,9.746,10,0.07,2.606451612903226,Outdoor,Corrected
AOB-050094,9/15/2023,Online,MS080154,Manchester,M14,England,North West,01JZ3NCDJMG02H5R6WMNJSD9NZ,Gardening Gloves with Claws,Garden,Garden Tools,24.24,7.247,5,0.06,5.157446808510639,Garden,OK
